teid,EquipmentName,equip_name_norm,cim_opeqname_norm,cim_branchname_norm,plannedStartDate,actualStartDate,actualEndDate
597439,211T,211T,CBEC211T,CBEC211T,2022-11-11 00:00:00,2022-11-11 00:00:00,2022-12-19 13:02:00
583923,T2,T2,MUSTNGCKT2,MUSTNGCKT2,2022-08-03 00:00:00,2022-08-03 00:00:00,2022-12-19 19:26:00
576039,T1,T1,GRIZZLYT1,GRIZZLYT1,2022-06-02 00:00:00,2022-06-02 00:00:00,2022-12-19 16:18:00
602572,T2,T2,INRTWT2,INRTWT2,2022-11-02 00:00:00,2022-11-02 00:00:00,2022-12-16 09:51:00
602570,T1A,T1A,INRTWT1A,INRTWT1A,2022-11-02 00:00:00,2022-11-02 00:00:00,2022-12-16 09:51:00
602571,T1B,T1B,INRTWT1B,INRTWT1B,2022-11-02 00:00:00,2022-11-02 00:00:00,2022-12-16 09:51:00
588681,T1,T1,APPALOSAT1,APPALOSAT1,2022-11-21 23:59:00,2022-11-21 23:59:00,2022-12-12 17:51:00
601681,T2,T2,YNGWNDT2,YNGWNDT2,2022-11-02 00:00:00,2022-11-02 00:00:00,2022-12-08 20:42:00
601680,T1,T1,YNGWNDT1,YNGWNDT1,2022-11-02 00:00:00,2022-11-02 00:00:00,2022-12-08 20:42:00
601682,T3,T3,YNGWNDT3,YNGWNDT3,2022-11-02 00:00:00,2022-11-02 00:00:00,2022-12-08 20:42:00
547736,T1,T1,BIGSTART1,BIGSTART1,2022-01-05 00:00:00,2022-01-05 00:00:00,2022-12-06 15:24:00
547737,T2,T2,BIGSTART2,BIGSTART2,2022-01-05 00:00:00,2022-01-05 00:00:00,2022-12-06 15:50:00
588681,T1,T1,APPALOSAT1,APPALOSAT1,2022-09-01 00:00:00,2022-09-01 00:00:00,2022-11-21 23:59:00
597632,FMR1,FMR1,TAYLRFMR1,TAYLRAXFMR169,2022-11-16 00:00:00,2022-11-16 00:00:00,2022-12-01 15:00:00
583922,T1,T1,MUSTNGCKT1,MUSTNGCKT1,2022-08-03 00:00:00,2022-08-03 00:00:00,2022-11-29 09:39:00
500354,T1,T1,TAYGETE2T1,TAYGETE2T1,2022-11-16 18:01:00,2022-11-16 18:01:00,2022-11-21 12:59:00
597964,T1,T1,LACYCRKT1,LACYCRKT1,2022-10-05 00:00:00,2022-10-05 00:00:00,2022-11-16 14:57:00
597965,T2,T2,LACYCRKT2,LACYCRKT2,2022-10-05 00:00:00,2022-10-05 00:00:00,2022-11-16 14:57:00
597440,212T,212T,CBEC212T,CBEC212T,2022-10-05 00:00:00,2022-10-05 00:00:00,2022-11-11 00:00:00
597439,211T,211T,CBEC211T,CBEC211T,2022-10-05 00:00:00,2022-10-05 00:00:00,2022-11-11 00:00:00
601938,KT1,KT1,MYRKT1,MYRKT1,2022-11-02 00:00:00,2022-11-02 00:00:00,2022-11-02 23:59:00
601939,KT2,KT2,MYRKT2,MYRKT2,2022-11-02 00:00:00,2022-11-02 00:00:00,2022-11-02 23:59:00
576274,T-1,T1,RVRVLYST1,RVRVLYST1,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-10-31 23:59:00
576275,T-2,T2,RVRVLYST2,RVRVLYST2,2022-10-01 00:00:00,2022-10-01 00:00:00,2022-10-31 23:59:00
555002,T1,T1,SPARTAT1,SPARTAT1,2022-02-02 00:00:00,2022-02-02 00:00:00,2022-10-24 11:59:00
555003,T2,T2,SPARTAT2,SPARTAT2,2022-02-02 00:00:00,2022-02-02 00:00:00,2022-10-24 11:59:00
531749,ATHEY_ELLENB11,ATHEYELLENB11,ATHEYGOMEZT11,ATHEYGOMEZT1,2021-11-03 00:00:00,2021-11-03 00:00:00,2022-10-20 20:00:00
527471,T1,T1,DELILA1T1,DELILA1T1,2022-09-15 18:01:00,2022-09-15 18:01:00,2022-10-15 18:00:00
527472,T2,T2,DELILA1T2,DELILA1T2,2022-09-15 18:01:00,2022-09-15 18:01:00,2022-10-15 18:00:00
568409,I_DUPS_RESNIK22,IDUPSRESNIK22,IDUPSRESNIK33,IDUPSRESNIK3,2022-10-18 19:01:00,2022-10-18 19:01:00,2022-10-18 20:59:00
568409,I_DUPS_RESNIK22,IDUPSRESNIK22,IDUPSRESNIK33,IDUPSRESNIK3,2022-05-04 00:00:00,2022-05-04 00:00:00,2022-10-18 19:00:00
583620,T1,T1,ELSAUZT1,ELSAUZT1,2022-10-07 10:31:00,2022-10-07 10:31:00,
583620,T1,T1,ELSAUZT1,ELSAUZT1,2022-08-03 00:00:00,2022-08-03 00:00:00,2022-10-07 10:30:00
583621,T2,T2,ELSAUZT2,ELSAUZT2,2022-08-03 00:00:00,2022-08-03 00:00:00,2022-10-07 10:30:00
583621,T2,T2,ELSAUZT2,ELSAUZT2,2022-10-07 10:31:00,2022-10-07 10:31:00,2022-10-13 11:28:00
582374,MR1L,MR1L,MDLNEMR1L,MDLNEAXFMR1L,2022-09-01 00:00:00,2022-09-01 00:00:00,2022-10-11 16:18:00
582373,MR1H,MR1H,MDLNEMR1H,MDLNEAXFMR1H,2022-09-01 00:00:00,2022-09-01 00:00:00,2022-10-11 16:18:00
583209,XFH1,XFH1,WHITEPTXF2H,WHITEPT34511H,2022-10-05 00:00:00,2022-10-05 00:00:00,2022-10-05 00:01:00
583210,XFL1,XFL1,WHITEPTXF2L,WHITEPT13811H,2022-10-05 00:00:00,2022-10-05 00:00:00,2022-10-05 00:01:00
576275,T-2,T2,RVRVLYST2,RVRVLYST2,2022-06-02 00:00:00,2022-06-02 00:00:00,2022-09-30 23:59:00
576274,T-1,T1,RVRVLYST1,RVRVLYST1,2022-06-02 00:00:00,2022-06-02 00:00:00,2022-09-30 23:59:00
579251,TCM1,TCM1,TXCITYMNTCM1,TXCITYMNTCM1,2022-07-01 00:00:00,2022-07-01 00:00:00,2022-09-30 15:01:00
565629,XT6,XT6,BCHXT6,BCHXT6,2022-09-20 23:00:00,2022-09-20 23:00:00,2022-09-30 14:00:00
565627,XT4,XT4,BCHXT4,BCHXT4,2022-09-20 23:00:00,2022-09-20 23:00:00,2022-09-30 14:00:00
565628,XT5,XT5,BCHXT5,BCHXT5,2022-09-20 23:00:00,2022-09-20 23:00:00,2022-09-30 14:00:00
575144,KT1,KT1,SBEKT1,SBEKT1,2022-04-01 00:01:00,2022-04-01 00:01:00,2022-09-30 13:00:00
571535,T-1,T1,ENDPARKST1,ENDPARKST1,2022-05-04 00:00:00,2022-05-04 00:00:00,2022-09-27 14:15:00
561049,T1,T1,ROSELANDT1,ROSELANDT1,2022-09-09 17:01:00,2022-09-09 17:01:00,2022-09-09 17:02:00
561050,T2,T2,ROSELANDT2,ROSELANDT2,2022-09-09 17:01:00,2022-09-09 17:01:00,2022-09-22 10:47:00
561051,T3,T3,ROSELANDT3,ROSELANDT3,2022-09-09 17:01:00,2022-09-09 17:01:00,2022-09-22 10:45:00
562654,KT1,KT1,TAVKT1,TAVKT1,2022-04-13 00:00:00,2022-04-13 00:00:00,2022-09-22 14:40:00
562655,KT2,KT2,TAVKT2,TAVKT2,2022-04-13 00:00:00,2022-04-13 00:00:00,2022-09-22 14:40:00
588613,T3,T3,BOARDCRKT3,BOARDCRKT3,2022-09-01 00:00:00,2022-09-01 00:00:00,2022-09-19 23:59:00
588611,T1,T1,BOARDCRKT1,BOARDCRKT1,2022-09-01 00:00:00,2022-09-01 00:00:00,2022-09-19 23:59:00
588612,T2,T2,BOARDCRKT2,BOARDCRKT2,2022-09-01 00:00:00,2022-09-01 00:00:00,2022-09-19 23:59:00
565626,XT3,XT3,BCHXT3,BCHXT3,2022-04-01 00:00:00,2022-04-01 00:00:00,2022-09-20 23:00:00
565624,XT1,XT1,BCHXT1,BCHXT1,2022-04-01 00:00:00,2022-04-01 00:00:00,2022-09-20 23:00:00
565629,XT6,XT6,BCHXT6,BCHXT6,2022-04-01 00:00:00,2022-04-01 00:00:00,2022-09-20 23:00:00
565628,XT5,XT5,BCHXT5,BCHXT5,2022-04-01 00:00:00,2022-04-01 00:00:00,2022-09-20 23:00:00
565627,XT4,XT4,BCHXT4,BCHXT4,2022-04-01 00:00:00,2022-04-01 00:00:00,2022-09-20 23:00:00
565625,XT2,XT2,BCHXT2,BCHXT2,2022-04-01 00:00:00,2022-04-01 00:00:00,2022-09-20 23:00:00
527471,T1,T1,DELILA1T1,DELILA1T1,2022-07-15 18:00:00,2022-07-15 18:00:00,2022-09-15 18:00:00
527472,T2,T2,DELILA1T2,DELILA1T2,2022-07-15 18:00:00,2022-07-15 18:00:00,2022-09-15 18:00:00
577862,T2,T2,FALFURT1,FALFURT1,2022-07-01 00:00:00,2022-07-01 00:00:00,2022-09-12 08:00:00
5760109,T1,T1,SUNVASLRT1,SUNVASLRT1,2022-09-01 00:00:00,2022-09-01 00:00:00,
5760110,T2,T2,SUNVASLRT2,SUNVASLRT2,2022-09-01 00:00:00,2022-09-01 00:00:00,
549885,T-1,T1,VANCOURTT1,VANCOURTT1,2022-01-19 15:38:00,2022-01-19 15:38:00,2022-08-12 14:58:00
460017,PST1,PST1,SOLSTICEPST1,SOLSTICEPST1,2022-05-23 18:31:00,2022-05-23 18:31:00,2022-08-09 11:20:00
493688,T2H,T2H,BOGT2H,BOGT2H,2022-06-09 10:46:00,2022-06-09 10:46:00,2022-08-01 00:09:00
527472,T2,T2,DELILA1T2,DELILA1T2,2022-04-03 09:07:00,2022-04-03 09:07:00,2022-07-15 18:00:00
527471,T1,T1,DELILA1T1,DELILA1T1,2022-04-03 09:07:00,2022-04-03 09:07:00,2022-07-15 18:00:00
573608,T1,T1,MCLNSLRT1,MCLNSLRT1,2022-05-04 00:00:00,2022-05-04 00:00:00,2022-07-12 11:11:00
521226,REDG,REDG,REDGTSSREDG,REDGTSSREDG,2021-12-15 00:00:00,2021-12-15 00:00:00,2022-07-09 02:01:00
500893,T2,T2,SLCNHLST2,SLCNHLST2,2022-05-02 21:30:00,2022-05-02 21:30:00,2022-07-08 11:18:00
500892,T1,T1,SLCNHLST1,SLCNHLST1,2022-05-02 21:30:00,2022-05-02 21:30:00,2022-07-08 11:18:00
567020,T2,T2,RADNSLRT2,RADNSLRT2,2022-04-01 00:01:00,2022-04-01 00:01:00,2022-07-07 14:00:00
567019,T1,T1,RADNSLRT1,RADNSLRT1,2022-04-01 00:01:00,2022-04-01 00:01:00,2022-07-07 14:00:00
5760701,AT2L,AT2L,FAYETTAT2L,FAYETTAT2LH,2022-07-01 00:00:00,2022-07-01 00:00:00,2022-07-01 00:01:00
576966,KT1,KT1,DAGKT1,DAGKT1,2022-06-02 00:00:00,2022-06-02 00:00:00,2022-06-24 14:00:00
576967,KT2,KT2,DAGKT2,DAGKT2,2022-06-02 00:00:00,2022-06-02 00:00:00,2022-06-24 14:00:00
576643,T2,T2,PISGAHT2,PISGAHT2,2022-06-02 00:00:00,2022-06-02 00:00:00,2022-06-27 21:28:00
576642,T1,T1,PISGAHT1,PISGAHT1,2022-06-02 00:00:00,2022-06-02 00:00:00,2022-06-27 21:27:00
575204,1135T1451,1135T1451,135T1451,135T1451,2022-06-02 00:00:00,2022-06-02 00:00:00,2022-06-16 10:25:00
493688,T2H,T2H,BOGT2H,BOGT2H,2021-10-14 09:33:00,2021-10-14 09:33:00,2022-06-09 10:45:00
578972,MPT1,MPT1,RATLIFFMPT1,RATLIFFMPT1,2022-05-04 00:00:00,2022-05-04 00:00:00,2022-06-09 19:00:00
562654,KT1,KT1,TAVKT1,TAVKT1,2022-04-13 00:00:00,2022-04-13 00:00:00,2022-06-08 22:00:00
562655,KT2,KT2,TAVKT2,TAVKT2,2022-04-13 00:00:00,2022-04-13 00:00:00,2022-06-08 22:00:00
561049,T1,T1,ROSELANDT1,ROSELANDT1,2022-03-02 00:00:00,2022-03-02 00:00:00,2022-06-08 14:37:00
561051,T3,T3,ROSELANDT3,ROSELANDT3,2022-03-02 00:00:00,2022-03-02 00:00:00,2022-06-08 14:31:00
561050,T2,T2,ROSELANDT2,ROSELANDT2,2022-03-02 00:00:00,2022-03-02 00:00:00,2022-06-08 15:24:00
564157,KT01,KT01,LONKT01,LONKT01,2022-06-02 00:00:00,2022-06-02 00:00:00,
570133,XT2,XT2,LIGXT2,LIGXT2,2022-05-04 00:00:00,2022-05-04 00:00:00,2022-05-25 00:45:00
570132,XT1,XT1,LIGXT1,LIGXT1,2022-05-04 00:00:00,2022-05-04 00:00:00,2022-05-25 00:45:00
572463,KT1,KT1,ROWKT1,ROWKT1,2022-05-04 00:00:00,2022-05-04 00:00:00,2022-05-24 16:00:00
460017,PST1,PST1,SOLSTICEPST1,SOLSTICEPST1,2021-12-08 15:31:00,2021-12-08 15:31:00,2022-05-23 18:00:00
555249,T1,T1,HILONEBHILO,HILONEBHILO,2022-02-02 00:00:00,2022-02-02 00:00:00,2022-05-20 07:56:00
553203,KT2,KT2,WESKT2,WESKT2,2022-05-03 00:00:00,2022-05-03 00:00:00,2022-05-18 07:25:00
553202,KT1,KT1,WESKT1,WESKT1,2022-05-03 00:00:00,2022-05-03 00:00:00,2022-05-18 07:25:00
493694,T4H,T4H,BOGT4H,BOGT4H,2021-10-08 15:59:00,2021-10-08 15:59:00,2022-05-16 11:00:00
518195,ET1,ET1,MADEROET1,MADEROET1,2022-03-16 00:00:00,2022-03-16 00:00:00,2022-05-13 12:55:00
518196,ET2,ET2,MADEROET2,MADEROET2,2022-03-16 00:00:00,2022-03-16 00:00:00,2022-05-13 12:55:00
553202,KT1,KT1,WESKT1,WESKT1,2022-02-02 00:00:00,2022-02-02 00:00:00,2022-05-02 23:59:00
553203,KT2,KT2,WESKT2,WESKT2,2022-02-02 00:00:00,2022-02-02 00:00:00,2022-05-02 23:59:00
566537,567_Z,567Z,567C,567C,2022-05-04 00:00:00,2022-05-04 00:00:00,2022-05-06 14:53:00
445748,6132_B,6132B,6129B,6129B,2021-05-05 17:06:00,2021-05-05 17:06:00,2022-05-05 17:00:00
578169,T1,T1,BYRDREST1,BYRDREST1,2022-05-04 00:01:00,2022-05-04 00:01:00,
500892,T1,T1,SLCNHLST1,SLCNHLST1,2022-04-01 09:04:00,2022-04-01 09:04:00,2022-05-01 02:00:00
500893,T2,T2,SLCNHLST2,SLCNHLST2,2022-04-01 09:04:00,2022-04-01 09:04:00,2022-05-01 02:00:00
493691,T5H,T5H,BOGT5H,BOGT5H,2021-10-14 10:45:00,2021-10-14 10:45:00,2022-04-25 15:26:00
552333,CIS_BSS1,CISBSS1,CKT31371,CKT31371,2022-03-01 09:56:00,2022-03-01 09:56:00,2022-04-15 17:00:00
512500,KT1,KT1,NCOKT1,NCOKT1,2022-04-01 09:09:00,2022-04-01 09:09:00,2022-04-14 03:20:00
493697,T6H,T6H,BOGT6H,BOGT6H,2021-10-14 10:55:00,2021-10-14 10:55:00,2022-04-01 13:00:00
493694,T4H,T4H,BOGT4H,BOGT4H,2021-10-14 10:39:00,2021-10-14 10:39:00,2022-04-06 15:59:00
527471,T1,T1,DELILA1T1,DELILA1T1,2021-12-03 14:46:00,2021-12-03 14:46:00,2022-04-03 09:07:00
527472,T2,T2,DELILA1T2,DELILA1T2,2021-12-03 14:46:00,2021-12-03 14:46:00,2022-04-03 09:07:00
512500,KT1,KT1,NCOKT1,NCOKT1,2021-12-15 00:00:00,2021-12-15 00:00:00,2022-04-01 00:00:00
500893,T2,T2,SLCNHLST2,SLCNHLST2,2021-12-15 00:00:00,2021-12-15 00:00:00,2022-04-01 00:00:00
500892,T1,T1,SLCNHLST1,SLCNHLST1,2021-12-15 00:00:00,2021-12-15 00:00:00,2022-04-01 00:00:00
548624,KT1,KT1,JAYKT1,JAYKT1,2022-02-02 00:00:00,2022-02-02 00:00:00,2022-03-18 22:00:00
548625,KT2,KT2,JAYKT2,JAYKT2,2022-02-02 00:00:00,2022-02-02 00:00:00,2022-03-18 22:00:00
531829,AT2,AT2,DUNLAPAT2,DUNLAPAT2,2021-11-17 00:00:00,2021-11-17 00:00:00,2022-03-29 15:34:00
31617,1H,1H,WHCCS1H,WHCCS1H,2022-04-07 10:00:00,,
534355,XT2H,XT2H,RABXT2H,RABXT2H,2021-11-03 00:00:00,2021-11-03 00:00:00,2022-03-18 16:00:00
515202,T2,T2,BLACKJAKT2,BLACKJAKT2,2022-03-05 12:14:00,2022-03-05 12:14:00,2022-03-29 09:40:00
514362,T1,T1,FLOWERIIT1,FLOWERIIT1,2022-03-23 08:00:00,2022-03-23 08:00:00,2022-03-23 14:24:00
553639,T1,T1,FOXTROTT1,FOXTROTT1,2022-02-02 00:00:00,2022-02-02 00:00:00,2022-03-18 13:00:00
553640,T2,T2,FOXTROTT2,FOXTROTT2,2022-02-02 00:00:00,2022-02-02 00:00:00,2022-03-18 13:00:00
518195,ET1,ET1,MADEROET1,MADEROET1,2021-08-04 00:00:00,2021-08-04 00:00:00,2022-03-15 23:59:00
518196,ET2,ET2,MADEROET2,MADEROET2,2021-08-04 00:00:00,2021-08-04 00:00:00,2022-03-15 23:59:00
493701,T3,T3,BOGT3,BOGT3,2021-10-14 10:30:00,2021-10-14 10:30:00,2022-03-04 17:00:00
515202,T2,T2,BLACKJAKT2,BLACKJAKT2,2022-03-02 12:26:00,2022-03-02 12:26:00,2022-03-05 12:13:00
534358,XT3H,XT3H,RABXT3H,RABXT3H,2021-11-03 00:00:00,2021-11-03 00:00:00,2022-03-03 16:15:00
534352,XT1H,XT1H,RABXT1H,RABXT1H,2021-11-03 00:00:00,2021-11-03 00:00:00,2022-03-03 16:15:00
537561,T1,T1,QUEENBAROAD,QUEENBAROAD,2022-02-25 17:01:00,2022-02-25 17:01:00,2022-03-03 13:58:00
537561,T1,T1,QUEENBAROAD,QUEENBAROAD,2022-02-14 17:01:00,2022-02-14 17:01:00,2022-02-25 17:00:00
534361,XT4H,XT4H,RABXT4H,RABXT4H,2021-11-03 00:00:00,2021-11-03 00:00:00,2022-03-01 16:00:00
552333,CIS_BSS1,CISBSS1,CKT31371,CKT31371,2022-01-05 00:00:00,2022-01-05 00:00:00,2022-02-28 17:00:00
570840,XF2,XF2,DSKYWND2XF2,DSKYWND2XF2,2022-02-23 00:00:00,2022-02-23 00:00:00,2022-02-23 00:01:00
571030,XF1,XF1,DSKYWND1XF1,DSKYWND1XF1,2022-02-23 00:00:00,2022-02-23 00:00:00,2022-02-23 00:01:00
537561,T1,T1,QUEENBAROAD,QUEENBAROAD,2021-12-01 00:00:00,2021-12-01 00:00:00,2022-02-14 17:00:00
550841,T-1,T1,NEBULAT1,NEBULAT1,2021-12-31 00:01:00,2021-12-31 00:01:00,2022-01-18 17:04:00
549885,T-1,T1,VANCOURTT1,VANCOURTT1,2021-12-31 00:01:00,2021-12-31 00:01:00,2022-01-18 16:28:00
539264,T2,T2,NOBLESLRT2,NOBLESLRT2,2022-01-06 21:26:00,2022-01-06 21:26:00,2022-01-12 12:31:00
529932,T2,T2,VORTEXT2,VORTEXT2,2021-10-06 00:00:00,2021-10-06 00:00:00,2022-01-05 14:30:00
549885,T-1,T1,VANCOURTT1,VANCOURTT1,2021-11-17 00:00:00,2021-11-17 00:00:00,2021-12-31 00:00:00
550841,T-1,T1,NEBULAT1,NEBULAT1,2021-11-17 00:00:00,2021-11-17 00:00:00,2021-12-31 00:00:00
539263,T1,T1,NOBLESLRT1,NOBLESLRT1,2021-12-16 16:29:00,2021-12-16 16:29:00,2021-12-23 18:00:00
539264,T2,T2,NOBLESLRT2,NOBLESLRT2,2021-12-16 16:29:00,2021-12-16 16:29:00,2021-12-23 18:00:00
539263,T1,T1,NOBLESLRT1,NOBLESLRT1,2021-12-23 18:01:00,2021-12-23 18:01:00,2021-12-30 16:00:00
539264,T2,T2,NOBLESLRT2,NOBLESLRT2,2021-12-23 18:01:00,2021-12-23 18:01:00,2021-12-30 16:00:00
432599,432T4411,432T4411,723T7641,723T764,2021-04-22 08:00:00,2021-04-22 08:00:00,2021-12-30 10:30:00
432598,1421T4411,1421T4411,421T4411,421T4411,2021-04-22 08:00:00,2021-04-22 08:00:00,2021-12-30 10:30:00
548384,T3,T3,APOGEET3,APOGEET3,2021-12-17 17:01:00,2021-12-17 17:01:00,2021-12-29 16:27:00
548385,T4,T4,APOGEET4,APOGEET4,2021-12-17 17:01:00,2021-12-17 17:01:00,2021-12-29 16:27:00
548382,T1,T1,APOGEET1,APOGEET1,2021-12-17 17:01:00,2021-12-17 17:01:00,2021-12-29 14:38:00
548383,T2,T2,APOGEET2,APOGEET2,2021-12-17 17:01:00,2021-12-17 17:01:00,2021-12-29 15:05:00
493700,T1,T1,BOGT1,BOGT1,2021-10-14 08:14:00,2021-10-14 08:14:00,2021-12-09 17:00:00
548383,T2,T2,APOGEET2,APOGEET2,2021-12-10 01:14:00,2021-12-10 01:14:00,2021-12-14 09:23:00
548384,T3,T3,APOGEET3,APOGEET3,2021-12-10 01:14:00,2021-12-10 01:14:00,2021-12-14 09:23:00
548382,T1,T1,APOGEET1,APOGEET1,2021-12-10 01:14:00,2021-12-10 01:14:00,2021-12-14 09:23:00
548385,T4,T4,APOGEET4,APOGEET4,2021-12-10 01:14:00,2021-12-10 01:14:00,2021-12-14 09:23:00
548385,T4,T4,APOGEET4,APOGEET4,2021-12-14 09:24:00,2021-12-14 09:24:00,2021-12-17 17:00:00
548382,T1,T1,APOGEET1,APOGEET1,2021-12-14 09:24:00,2021-12-14 09:24:00,2021-12-17 17:00:00
548383,T2,T2,APOGEET2,APOGEET2,2021-12-14 09:24:00,2021-12-14 09:24:00,2021-12-17 17:00:00
548384,T3,T3,APOGEET3,APOGEET3,2021-12-14 09:24:00,2021-12-14 09:24:00,2021-12-17 17:00:00
512500,KT1,KT1,NCOKT1,NCOKT1,2021-10-31 00:01:00,2021-10-31 00:01:00,2021-12-14 23:59:00
500893,T2,T2,SLCNHLST2,SLCNHLST2,2021-04-07 00:00:00,2021-04-07 00:00:00,2021-12-14 23:59:00
500892,T1,T1,SLCNHLST1,SLCNHLST1,2021-04-07 00:00:00,2021-04-07 00:00:00,2021-12-14 23:59:00
529228,T2,T2,ANCHORT2,ANCHORT2,2021-11-07 13:00:00,2021-11-07 13:00:00,2021-12-13 13:25:00
527472,T2,T2,DELILA1T2,DELILA1T2,2021-10-06 00:00:00,2021-10-06 00:00:00,2021-12-03 14:45:00
527471,T1,T1,DELILA1T1,DELILA1T1,2021-10-06 00:00:00,2021-10-06 00:00:00,2021-12-03 14:45:00
533032,KT2,KT2,BCKKT2,BCKKT2,2021-12-13 17:10:00,2021-12-13 17:10:00,2021-12-14 10:37:00
539263,T1,T1,NOBLESLRT1,NOBLESLRT1,2021-12-01 00:00:00,2021-12-01 00:00:00,2021-12-16 16:00:00
539264,T2,T2,NOBLESLRT2,NOBLESLRT2,2021-12-01 00:00:00,2021-12-01 00:00:00,2021-12-16 16:00:00
522217,T1,T1,BLUEJAYT1,BLUEJAYT1,2021-11-11 16:01:00,2021-11-11 16:01:00,2021-12-16 11:49:00
537362,T1,T1,DCSEST1,DCSEST1,2021-12-01 00:01:00,2021-12-01 00:01:00,2021-12-15 17:28:00
539492,T1,T1,EGROVESLT1,EGROVESLT1,2021-12-01 00:01:00,2021-12-01 00:01:00,2021-12-13 10:11:00
548384,T3,T3,APOGEET3,APOGEET3,2021-11-03 00:00:00,2021-11-03 00:00:00,2021-12-10 01:13:00
548382,T1,T1,APOGEET1,APOGEET1,2021-11-03 00:00:00,2021-11-03 00:00:00,2021-12-10 01:13:00
548383,T2,T2,APOGEET2,APOGEET2,2021-11-03 00:00:00,2021-11-03 00:00:00,2021-12-10 01:13:00
548385,T4,T4,APOGEET4,APOGEET4,2021-11-03 00:00:00,2021-11-03 00:00:00,2021-12-10 01:13:00
533373,CTL2,CTL2,MCCREECT2L,MCCREECT2L,2021-12-01 00:01:00,2021-12-01 00:01:00,2021-12-10 13:39:00
533372,CT2H,CT2H,MCCREECT2H,MCCREECT2H,2021-12-01 00:01:00,2021-12-01 00:01:00,2021-12-10 13:39:00
533032,KT2,KT2,BCKKT2,BCKKT2,2021-11-03 00:00:00,2021-11-03 00:00:00,2021-12-09 14:00:00
533031,KT1,KT1,BCKKT1,BCKKT1,2021-11-03 00:00:00,2021-11-03 00:00:00,2021-12-09 14:00:00
460017,PST1,PST1,SOLSTICEPST1,SOLSTICEPST1,2021-11-11 13:01:00,2021-11-11 13:01:00,2021-12-02 15:31:00
521385,T1,T1,RPUBRDST1,RPUBRDST1,2021-11-30 12:01:00,2021-11-30 12:01:00,2021-12-01 12:31:00
514075,ELLENB_FTSW11,ELLENBFTSW11,FTSWGOMEZT11,FTSWGOMEZT1,2021-06-09 00:00:00,2021-06-09 00:00:00,2021-12-01 16:00:00
551381,XT4,XT4,PROXT4,PROXT4,2021-12-01 00:00:00,2021-12-01 00:00:00,2021-12-01 00:01:00
551379,XT2,XT2,PROXT2,PROXT2,2021-12-01 00:00:00,2021-12-01 00:00:00,2021-12-01 00:01:00
551380,XT3,XT3,PROXT3,PROXT3,2021-12-01 00:00:00,2021-12-01 00:00:00,2021-12-01 00:01:00
551383,XT6,XT6,PROXT6,PROXT6,2021-12-01 00:00:00,2021-12-01 00:00:00,2021-12-01 00:01:00
551382,XT5,XT5,PROXT5,PROXT5,2021-12-01 00:00:00,2021-12-01 00:00:00,2021-12-01 00:01:00
551385,XT8,XT8,PROXT8,PROXT8,2021-12-01 00:00:00,2021-12-01 00:00:00,2021-12-01 00:01:00
551378,XT1,XT1,PROXT1,PROXT1,2021-12-01 00:00:00,2021-12-01 00:00:00,2021-12-01 00:01:00
551384,XT7,XT7,PROXT7,PROXT7,2021-12-01 00:00:00,2021-12-01 00:00:00,2021-12-01 00:01:00
521385,T1,T1,RPUBRDST1,RPUBRDST1,2021-10-31 00:01:00,2021-10-31 00:01:00,2021-11-30 12:00:00
529931,T1,T1,VORTEXT1,VORTEXT1,2021-10-06 00:00:00,2021-10-06 00:00:00,2021-11-30 10:20:00
529933,T3,T3,VORTEXT3,VORTEXT3,2021-10-06 00:00:00,2021-10-06 00:00:00,2021-11-30 10:20:00
529227,T1,T1,ANCHORT1,ANCHORT1,2021-11-07 13:00:00,2021-11-07 13:00:00,2021-11-30 13:38:00
532721,T1,T1,BRIGHTSDT1,BRIGHTSDT1,2021-11-03 00:00:00,2021-11-03 00:00:00,2021-11-16 11:43:00
522218,T2,T2,BLUEJAYT2,BLUEJAYT2,2021-11-11 16:01:00,2021-11-11 16:01:00,2021-11-12 10:31:00
522217,T1,T1,BLUEJAYT1,BLUEJAYT1,2021-10-27 10:32:00,2021-10-27 10:32:00,2021-11-11 16:00:00
522218,T2,T2,BLUEJAYT2,BLUEJAYT2,2021-10-27 10:32:00,2021-10-27 10:32:00,2021-11-11 16:00:00
460017,PST1,PST1,SOLSTICEPST1,SOLSTICEPST1,2021-11-10 21:14:00,2021-11-10 21:14:00,2021-11-11 13:00:00
460017,PST1,PST1,SOLSTICEPST1,SOLSTICEPST1,2021-10-06 15:01:00,2021-10-06 15:01:00,2021-11-10 21:00:00
521385,T1,T1,RPUBRDST1,RPUBRDST1,2021-09-01 00:00:00,2021-09-01 00:00:00,2021-10-31 00:00:00
512500,KT1,KT1,NCOKT1,NCOKT1,2021-06-03 00:00:00,2021-06-03 00:00:00,2021-10-31 00:00:00
529228,T2,T2,ANCHORT2,ANCHORT2,2021-11-06 10:01:00,2021-11-06 10:01:00,2021-11-07 12:59:00
529227,T1,T1,ANCHORT1,ANCHORT1,2021-11-06 10:01:00,2021-11-06 10:01:00,2021-11-07 12:59:00
529228,T2,T2,ANCHORT2,ANCHORT2,2021-10-06 00:00:00,2021-10-06 00:00:00,2021-11-06 10:00:00
529227,T1,T1,ANCHORT1,ANCHORT1,2021-10-06 00:00:00,2021-10-06 00:00:00,2021-11-06 10:00:00
